id,title,headline,level,locale,rating_average,rating_count,duration_seconds,is_free,is_practice_test_course,instructors,lectures_count,practice_test_questions_count,badges,updated_on,url_course_landing,url_course_taking,image_240x135,tracking_id,hands_on_ribbons
802790,Selenium WebDriver Java – Complete Automation Testing Master,"Selenium WebDriver Automation Testing with Java | TestNG, Maven, POM, Jenkins, Git & Real-Time Projects",ALL_LEVELS,en-US,4.538722515106201,3925,147345,False,False,Automation World,346,15,Good for Beginners|Good for Beginners|Good for Beginners,2026-01-01,https://www.udemy.com/course/selenium-with-java,https://www.udemy.com/course/selenium-with-java/learn,https://img-c.udemycdn.com/course/240x135/802790_62aa_4.jpg,U9RBqq9vTPuv0U0rvaKuFg,
6835107,Regex Regular Expressions - The Master Guide,Learn regex from scratch — step-by-step from beginner to advanced with real-world projects!,ALL_LEVELS,en-GB,5,1,16471,False,False,Tim MacLachlan,40,0,New,2025-12-27,https://www.udemy.com/course/regex-regular-expressions-the-master-guide,https://www.udemy.com/course/regex-regular-expressions-the-master-guide/learn,https://img-c.udemycdn.com/course/240x135/6835107_4599_3.jpg,OL53cHSTRt6FFHYrlar8Rw,
3598992,A Fun Lovers Guide to the Major Chess Openings,"Learn Major Chess Openings: In-depth Exploration of Major Openings, Pawn Structures, Variations, and Tactical Gameplans",BEGINNER,en-US,4.684078216552734,255,115707,False,False,Tryfon Gavriel,256,0,,2024-04-28,https://www.udemy.com/course/a-fun-lovers-guide-to-the-major-chess-openings,https://www.udemy.com/course/a-fun-lovers-guide-to-the-major-chess-openings/learn,https://img-c.udemycdn.com/course/240x135/3598992_d488.jpg,x5Iv6aXKTnC_CXjiEOZZwQ,
4282248,Complete Practical Regular Expressions(Regex) Course For All,"Master Regular Expressions (Regex) for Python, Java, Javascript, Golang or any other tool through practical exercises",ALL_LEVELS,en-US,4.741878032684326,62,13249,False,False,Kyrylo Yefimenko,34,0,,2024-03-23,https://www.udemy.com/course/practical-regex,https://www.udemy.com/course/practical-regex/learn,https://img-c.udemycdn.com/course/240x135/4282248_9991_11.jpg,poIObnE3TlKQ7SrM1oShJQ,
3336750,Oracle SQL - A Complete Developer's Guide (2023),"Certification Course for OCA (1Z0-071) | SQL Bootcamp for Database Developer, ETL Developer and Data Scientist !!",ALL_LEVELS,en-US,4.6622724533081055,139,45169,False,False,Global Trainers,87,0,Highest Rated|Highest Rated,2024-05-17,https://www.udemy.com/course/oracle-sql-certification-course-1z0-071,https://www.udemy.com/course/oracle-sql-certification-course-1z0-071/learn,https://img-c.udemycdn.com/course/240x135/3336750_642b_41.jpg,GBnmeRdJQDSpnx2LnB3g-A,
5593206,Selenium WebDriver 4 with Java MASTERCLASS [2026],"** TRUSTED BY 50,000+ STUDENTS - Learn To Become a Selenium Test Automation Expert and Crush Interviews!!",ALL_LEVELS,en-US,4.737235069274902,95,49651,False,False,Diego Juarez,84,0,,2026-01-25,https://www.udemy.com/course/selenium-webdriver-with-java-masterclass-from-zero-to-hero,https://www.udemy.com/course/selenium-webdriver-with-java-masterclass-from-zero-to-hero/learn,https://img-c.udemycdn.com/course/240x135/5593206_978a_2.jpg,sbPv_McDTQyBwKorjhdU6g,
5757968,Design your own programming language and its compiler part 1,using javascript and react js to develop a compiler and its debugging IDE for your own programming language with TDD,INTERMEDIATE,en-US,5,2,111027,False,False,Tylor Chen,108,0,,2025-03-11,https://www.udemy.com/course/design-your-own-programming-language-and-its-compiler-part-1,https://www.udemy.com/course/design-your-own-programming-language-and-its-compiler-part-1/learn,https://img-c.udemycdn.com/course/240x135/5757968_b8e6_8.jpg,QoXii45MS0CXLP-A6pLNiA,
4350350,ReqNRoll / Specflow and Cucumber - The Master Guide [2025],Learn ReqNRoll / Specflow and Cucumber from Beginner to Expert for .NET developers made easy!,ALL_LEVELS,en-US,4.411661148071289,179,33705,False,False,Tim MacLachlan,139,0,,2026-01-19,https://www.udemy.com/course/specflow-master-guide,https://www.udemy.com/course/specflow-master-guide/learn,https://img-c.udemycdn.com/course/240x135/4350350_9cb7.jpg,t1CMWqZJRSGzPHbBpHwLQQ,
4938366,"100+ Excel Formulas to Work Faster, Smarter, Impress at Work","Stop guessing in Excel. This practical course teaches formulas with clarity, confidence, and no fluff.",ALL_LEVELS,en-US,4.659371376037598,255,31322,False,False,Rami Abou Jaoude,114,0,,2025-05-26,https://www.udemy.com/course/100excelformula,https://www.udemy.com/course/100excelformula/learn,https://img-c.udemycdn.com/course/240x135/4938366_dc20_7.jpg,_HND7yjbRIWGiTvUhKNUfw,
6229709,SQL for Beginners: Work with Business Data,Build a strong SQL foundation to query and manage company data with ease.,BEGINNER,en-US,4.714285373687744,3,13425,False,False,Michael Nwaogu,54,0,,2025-09-30,https://www.udemy.com/course/sql-for-beginners-work-with-business-data,https://www.udemy.com/course/sql-for-beginners-work-with-business-data/learn,https://img-c.udemycdn.com/course/240x135/6229709_c478_2.jpg,4OteUynqRxm07Wnb533izA,
5956480,Microsoft Excel 365 Advanced,Unlock the power of advanced Excel 365 features and boost your data analysis and productivity skills.,EXPERT,en-US,4.642309188842773,105,22948,False,False,Simon Sez IT,76,0,,2024-07-01,https://www.udemy.com/course/microsoft-excel-365-advanced,https://www.udemy.com/course/microsoft-excel-365-advanced/learn,https://img-c.udemycdn.com/course/240x135/5956480_c260_2.jpg,yPhDXi4oSzC3WM-5wYQlOA,
5348178,"Fast VB .Net ,Beginners to Visual Basic App in Windows Forms","Programming VB .Net, Visual Basic Studio , vb dot net - Windows Forms Skin , SQL, Multi language app , Zip ,VirtualBox",ALL_LEVELS,en-US,4.271966457366943,64,145788,False,False,Mega Learning,375,0,,2023-10-14,https://www.udemy.com/course/fast-vb-net-by-windows-forms-to-create-pro-windows-apps,https://www.udemy.com/course/fast-vb-net-by-windows-forms-to-create-pro-windows-apps/learn,https://img-c.udemycdn.com/course/240x135/5348178_5afb_2.jpg,KaYodTVDQZSFsIcOou39-g,
6663225,Linux Bash | Automate Like a Pro-Start Solving Real Problems,"Learn Bash Automation by Solving Real Life Problems – File & Text Processing, File Transfer, Service Availability, Regex",ALL_LEVELS,en-US,4.493630409240723,21,25091,False,False,Niraj Singh,79,0,,2025-09-21,https://www.udemy.com/course/linux-bash-automate-like-a-pro-start-solving-real-problems,https://www.udemy.com/course/linux-bash-automate-like-a-pro-start-solving-real-problems/learn,https://img-c.udemycdn.com/course/240x135/6663225_b3fe_5.jpg,m8pQCcx7RkKwuiDJjbDBhw,
5956774,Data Analytics 360: Become Data Analyst in 40 Days,Master Python and Excel - 2 Widely Used Tools for A-Z Data Analysis with Complete Foundations and Hands-on Applications.,ALL_LEVELS,en-US,4.366064548492432,68,74309,False,False,Shahriar's Sight Academy,178,0,,2025-02-20,https://www.udemy.com/course/data-analytics-360-become-data-analyst-in-python-excel,https://www.udemy.com/course/data-analytics-360-become-data-analyst-in-python-excel/learn,https://img-c.udemycdn.com/course/240x135/5956774_4072_10.jpg,b4OFtXgWSH-3RUsrnMk76w,
6674085,PMP Certification Exam Practice Tests-1080 Questions,"6 Full-Length PMP Mock Exams — 1,080 PMP-Style Questions with Expert Explanations!* Boost Confidence and Get Exam Ready*",ALL_LEVELS,en-US,5,4,0,False,True,"Rashed Morshed, FCIPS PMP, PEng.",0,1080,,2025-07-11,https://www.udemy.com/course/pmp-project-management-professional-practice-tests-i,https://www.udemy.com/course/pmp-project-management-professional-practice-tests-i/learn,https://img-c.udemycdn.com/course/240x135/6674085_80b2_2.jpg,DBrxGIpZQgiCRiYzXRuXlw,
5945674,"Data Analytics Masterclass: Excel, Python, PowerBI & ChatGPT",Kickstart Your Data Analyst Career. Get A-Z Foundation and Hands-on Experiences with All Data Analytics Tools + ChatGPT.,ALL_LEVELS,en-US,4.119044303894043,117,89899,False,False,Analytix AI,230,0,,2025-02-20,https://www.udemy.com/course/data-analyst-all-in-1-python-chatgpt-excel-and-powerbi,https://www.udemy.com/course/data-analyst-all-in-1-python-chatgpt-excel-and-powerbi/learn,https://img-c.udemycdn.com/course/240x135/5945674_9f7c_7.jpg,CxjT6eZoRceH0GTeFLyW_Q,
667364,Access Database Programmer's Bundle: SQL & VBA,Master SQL and VBA for Efficient Access Database Development,ALL_LEVELS,en-US,4.533143520355225,19,28012,False,False,IsáBel .,218,0,Highest Rated|Highest Rated,2026-01-10,https://www.udemy.com/course/access-database-sql-vba,https://www.udemy.com/course/access-database-sql-vba/learn,https://img-c.udemycdn.com/course/240x135/667364_a092.jpg,O9Jqn1_uRZeexD11yxoUtg,
2027444,GNS3 Certified Associate Exam Official Course (GNS3A).,"This is the official GNS3A course (exam author). Learn GNS3, Python, Ansible, Linux, SDN and more from David Bombal",BEGINNER,en-US,4.643060207366943,270,243814,False,False,David Bombal,695,0,,2023-01-03,https://www.udemy.com/course/gns3-certified-associate-exam-official-course-pass-the-exam,https://www.udemy.com/course/gns3-certified-associate-exam-official-course-pass-the-exam/learn,https://img-c.udemycdn.com/course/240x135/2027444_f30a_2.jpg,NY9ixh9JRTS3wIdTG8lBpQ,
1864152,C++ Programming from Beginner to Advanced,Learn C++ programming step by step — from basic concepts with clear explanations and hands-on practice,ALL_LEVELS,en-US,3.1693859100341797,6,49138,False,False,Irina Mihai,108,20,,2025-10-15,https://www.udemy.com/course/cpp-programming-from-beginner-to-advanced,https://www.udemy.com/course/cpp-programming-from-beginner-to-advanced/learn,https://img-c.udemycdn.com/course/240x135/1864152_ad03_2.jpg,FrwqMWuKR-CzA3uzHelXOQ,
4616222,Microsoft Excel 2021/365 Masterclass: Advanced Excel Course,Go beyond the basics and supercharge your Excel knowledge with this Excel 2021/365 advanced training course!,EXPERT,en-US,4.711845874786377,242,43533,False,False,Simon Sez IT,96,0,,2024-03-18,https://www.udemy.com/course/microsoft-excel-2021-365-masterclass-excel-advanced-course,https://www.udemy.com/course/microsoft-excel-2021-365-masterclass-excel-advanced-course/learn,https://img-c.udemycdn.com/course/240x135/4616222_0ccc.jpg,YOag-09OTbKwo58sCZCH4w,
6102065,Six 2024 CompTIA Security+ (SY0-701) Practice Tests w/PBQs,6 full-length SY0-701 practice exams * 6 PBQs * 540 questions * Timed exams * Detailed explanations for every question,BEGINNER,en-US,3.841296911239624,169,0,False,True,"Mike Chapple, Ph.D.",0,546,,2025-08-28,https://www.udemy.com/course/comptia-security-sy0-701-practice-tests-pbqs-certmike,https://www.udemy.com/course/comptia-security-sy0-701-practice-tests-pbqs-certmike/learn,https://img-c.udemycdn.com/course/240x135/6102065_2615_3.jpg,gjddQYvwSjqPs9h8w9id-Q,
4858178,Montessori Math Preschool Homeschooling Curriculum,Step by Step Video Lessons to Empower You to Become a Successful Homeschooler  * Proven Curriculum for Ages 3 to 6 years,ALL_LEVELS,en-US,4.648719310760498,35,15777,False,False,Sahara Khaan Yasmin Hasham,54,0,,2025-02-01,https://www.udemy.com/course/montessori-homeschooling-math,https://www.udemy.com/course/montessori-homeschooling-math/learn,https://img-c.udemycdn.com/course/240x135/4858178_23b6_2.jpg,XlnTH_OMRRSpJUxubb_6aA,
4866110,Montessori Practical Life Preschool Homeschooling Curriculum,Step by Step Video Lessons to Empower You to Become a Successful Homeschooler  * Proven Curriculum for Ages 3 to 6 years,ALL_LEVELS,en-US,4.553421974182129,27,13290,False,False,Sahara Khaan Yasmin Hasham,54,0,,2025-06-19,https://www.udemy.com/course/montessori-homeschooling-practical-life,https://www.udemy.com/course/montessori-homeschooling-practical-life/learn,https://img-c.udemycdn.com/course/240x135/4866110_3e90_4.jpg,Noz1V3vOSmq-FAUechGHJQ,
2700908,PostgreSQL High Performance Tuning Guide,Tips for Tuning PostgreSQL like a Pro | Learn how to prevent Postgres performance problems,INTERMEDIATE,en-US,4.252975940704346,1561,9637,False,False,Lucian Oprea,52,0,,2025-01-19,https://www.udemy.com/course/postgresql-high-performance-tuning-guide,https://www.udemy.com/course/postgresql-high-performance-tuning-guide/learn,https://img-c.udemycdn.com/course/240x135/2700908_38e9_2.jpg,x0Qk_n0gSjuEXIXycM7RWQ,
3668068,Java Programs for Interviews,150 Java Programs from basics to advanced are covered for helping you with interviews,BEGINNER,en-US,4.530669212341309,87,96745,False,False,Arun Motoori,151,0,,2022-11-21,https://www.udemy.com/course/java-programs-for-interviews,https://www.udemy.com/course/java-programs-for-interviews/learn,https://img-c.udemycdn.com/course/240x135/3668068_6d63.jpg,pJDZYwlcQ6GL6_Bw_Od7VQ,
3696976,"Practical T-SQL: 300+ quizzes;165 hands-on, useful exercises","Interactive T-SQL Scripting: Learn Transact-SQL (T-SQL) the hands-on way: 390+ quizzes, 165 + hands-on exercises.",ALL_LEVELS,en-US,4.085738658905029,21,64432,False,False,Samuel Osei-Tutu,174,0,,2021-09-20,https://www.udemy.com/course/querying-microsoft-sql-server-the-essentials-skills,https://www.udemy.com/course/querying-microsoft-sql-server-the-essentials-skills/learn,https://img-c.udemycdn.com/course/240x135/3696976_4256_5.jpg,_QGNFyBiTna9cq37byG6Gg,
6563487,Java Mastery: Beginner’s Guide and Full-Stack AI Projects,"Master Java from scratch: Build a solid foundation in programming, logic, and problem-solving",BEGINNER,en-US,4.5610857009887695,443,24732,False,False,Anton Voroniuk|Mariana Kolodzheieva|Anton Voroniuk Support,65,0,,2025-09-26,https://www.udemy.com/course/code-java-in-5-hours-a-complete-beginners-guide,https://www.udemy.com/course/code-java-in-5-hours-a-complete-beginners-guide/learn,https://img-c.udemycdn.com/course/240x135/6563487_fd22.jpg,0_hJ1E2FQOenBJbwnaQflQ,
2232550,"Complete course TelegramBot and PHP, Build your ChatBot","Step by Step learning PHP and TelegramBot complete course API Method ,telegram bot and php,learn how to build robot 2021",ALL_LEVELS,en-US,3.110414743423462,32,40119,False,False,wholesky Clem,100,0,,2021-03-25,https://www.udemy.com/course/complete-course-php-and-telegrambot,https://www.udemy.com/course/complete-course-php-and-telegrambot/learn,https://img-c.udemycdn.com/course/240x135/2232550_8559_3.jpg,g_cr5BWUQSuEt-s7G8Pk3Q,
5055400,GCSE Maths '50 Day Revision Countdown'-Foundation Tier (4/5),Intense GCSE Maths Revision Course. Master 50 Expert led Revision lessons (Grades 4 - 5) & create 100+ revision cards,BEGINNER,en-US,4.608129978179932,4,55407,False,False,Nigel Moniz,51,0,,2025-08-10,https://www.udemy.com/course/gcsemaths_foundation_revision,https://www.udemy.com/course/gcsemaths_foundation_revision/learn,https://img-c.udemycdn.com/course/240x135/5055400_1c2b_5.jpg,f9ltKWbuRMCOrlClmDKnww,
3042918,Differential Equations A Problem Based Approach,Solving Ordinary Differential Equations like there is no tomorrow,INTERMEDIATE,en-US,4.88095235824585,2,13964,False,False,Dr. Ron Erez,58,0,,2025-12-13,https://www.udemy.com/course/differential-equations-a-problem-based-approach,https://www.udemy.com/course/differential-equations-a-problem-based-approach/learn,https://img-c.udemycdn.com/course/240x135/3042918_f8eb_2.jpg,FuNgn-K6Sse-JscoufmopQ,
4866202,Montessori Culture Preschool Homeschooling Curriculum,Step by Step Video Lessons to Empower You to Become a Successful Homeschooler  * Proven Curriculum for Ages 3 to 6 years,ALL_LEVELS,en-US,4.523573875427246,22,14785,False,False,Sahara Khaan Yasmin Hasham,55,0,,2025-01-31,https://www.udemy.com/course/montessori-homeschooling-cultural-studies,https://www.udemy.com/course/montessori-homeschooling-cultural-studies/learn,https://img-c.udemycdn.com/course/240x135/4866202_ddba_2.jpg,doXnJTnqTja1Q1cPhqK7Ew,
4900302,Speed up your HTML workflow with Emmet,Learn how to write HTML code faster,ALL_LEVELS,en-US,4.842748641967773,8,10589,False,False,Ieva Jakšaitytė,53,0,,2022-11-26,https://www.udemy.com/course/speed-up-your-html-workflow-with-emmet,https://www.udemy.com/course/speed-up-your-html-workflow-with-emmet/learn,https://img-c.udemycdn.com/course/240x135/4900302_f0fd.jpg,T9I5NzOiRQO8HnUIJNiw-w,
2860806,Life Coach Certification Masterclass: 3 Certifications In 1,"Life Coaching Certification, Health Coach Certification & Wellness Coaching Certification In 1 Course | 3 Certificates",ALL_LEVELS,en-US,4.445466995239258,3290,37175,False,False,Felix Harder,190,0,,2025-12-05,https://www.udemy.com/course/life-coach-certification-masterclass-course,https://www.udemy.com/course/life-coach-certification-masterclass-course/learn,https://img-c.udemycdn.com/course/240x135/2860806_d91f_2.jpg,5FWsHIqdROeJY5m_9XicZw,
93474,Microsoft Excel - Level 1 - Foundations,New to Excel? This course provides a thorough grounding in working with Excel from the beginning.,BEGINNER,en-GB,4.491790294647217,96,10493,False,False,eLearnExcel,64,0,,2013-09-18,https://www.udemy.com/course/microsoft-excel-level-1-foundations,https://www.udemy.com/course/microsoft-excel-level-1-foundations/learn,https://img-c.udemycdn.com/course/240x135/93474_82f8_6.jpg,9iYDo7xyTFujUvaB67iQAw,
4015018,The Comprehensive MySQL Course,MySQL Bootcamp: Journey From Beginner to Avanced!,ALL_LEVELS,en-US,4.584122657775879,1161,34096,False,False,Malvik Vaghadia|Pathfinder Analytics,142,0,,2026-01-15,https://www.udemy.com/course/the-comprehensive-sql-course,https://www.udemy.com/course/the-comprehensive-sql-course/learn,https://img-c.udemycdn.com/course/240x135/4015018_0000_69.jpg,5jTfk_feQj2ZhJYH7nk1jA,
2502666,Your Second JavaScript Course,"Advanced Topics: ES6, Promise, Async Await, Arrow Function, Prototype Chain, Data Structure, Sorting Algorithms",INTERMEDIATE,en-US,4.528479099273682,131,35738,False,False,OnlyKiosk Tech,199,0,,2025-05-26,https://www.udemy.com/course/javascript-boost,https://www.udemy.com/course/javascript-boost/learn,https://img-c.udemycdn.com/course/240x135/2502666_ccc7_4.jpg,s01BjmFKS-WiWkoXw5lAbg,
2970308,Learn from Silicon Valley: SQL,Become an SQL expert and take your career to the next level!,BEGINNER,en-US,4.813400745391846,47,29604,False,False,Yi Zhuan Foong,55,0,,2021-10-02,https://www.udemy.com/course/learn-from-silicon-valley-sql,https://www.udemy.com/course/learn-from-silicon-valley-sql/learn,https://img-c.udemycdn.com/course/240x135/2970308_92c6_6.jpg,0-A0_lnuQE2pfCNzo0AAXQ,
5102158,Figma Prototyping: A deep dive for UX/UI Designer,"Beginner to advanced: Basic prototypes in Figma, * NEW VARIABLES!*, smart animating, interactive components, documenting",ALL_LEVELS,en-US,4.630367279052734,453,10161,False,False,Christine moonlearning,46,0,,2025-01-30,https://www.udemy.com/course/figma-prototyping-a-deep-dive-for-ux-ui-designer,https://www.udemy.com/course/figma-prototyping-a-deep-dive-for-ux-ui-designer/learn,https://img-c.udemycdn.com/course/240x135/5102158_5183_6.jpg,j7mughrQQKqNLe-o3pfvSw,
4211016,OracleAppsTechnical R12 Training(Beginner to Expert),Oracle Apps Techno Functional Course (Expert Level) (2021)  Latest Version,EXPERT,en-US,4.440603256225586,779,128782,False,False,Chandra Mohan,91,0,,2025-06-15,https://www.udemy.com/course/oracle-applications-technical-coursebeginner-experienced,https://www.udemy.com/course/oracle-applications-technical-coursebeginner-experienced/learn,https://img-c.udemycdn.com/course/240x135/4211016_0573_2.jpg,rE6oYPtYQQ20Iy-XkRTUSw,
6884949,Learn Data Structure & Algorithm Pattern Wise | FAANG Ready,Master Data Structure & Algorithm (DSA) from Basics to Advanced with Real Coding Examples,BEGINNER,en-US,4.866212844848633,3,29122,False,False,Deepam Sharma,81,0,,2026-01-09,https://www.udemy.com/course/master-dsa-from-scratch,https://www.udemy.com/course/master-dsa-from-scratch/learn,https://img-c.udemycdn.com/course/240x135/6884949_6e65_5.jpg,zRHTTCxdR2WaFqhL4EHSlA,
4866196,Montessori Sensorial Preschool Homeschooling Curriculum,Step by Step Video Lessons to Empower You to Become a Successful Homeschooler  * Proven Curriculum for Ages 3 to 6 years,ALL_LEVELS,en-US,4.499652862548828,17,14041,False,False,Sahara Khaan Yasmin Hasham,56,0,,2025-01-31,https://www.udemy.com/course/montessori-homeschooling-sensorial,https://www.udemy.com/course/montessori-homeschooling-sensorial/learn,https://img-c.udemycdn.com/course/240x135/4866196_4bba_3.jpg,Z4_zwwhxQuSSxl98Q6ULAA,
384458,Hadoop Developer In Real World,Free Cluster Access * HDFS * MapReduce * YARN * Pig * Hive * Flume * Sqoop * AWS * EMR * Optimization * Troubleshooting,ALL_LEVELS,en-US,4.638693332672119,3529,72341,False,False,Big Data In Real World,96,0,Good for Beginners|Highest Rated|Good for Beginners,2020-07-12,https://www.udemy.com/course/hadoopinrealworld,https://www.udemy.com/course/hadoopinrealworld/learn,https://img-c.udemycdn.com/course/240x135/384458_6b98_2.jpg,3UWbfMyUQhK8kZWmdeUBxw,
5615252,Excel  Practice Certification Exams.,PART 1: Excel  Practice Certification Exams. * 6 Practice Exams * Time 90minutes * 85 Questions Each * 510 Questions.,ALL_LEVELS,en-GB,2.8149254322052,2,0,False,True,CENTER  OF EXCELLENCE,0,510,,2024-02-08,https://www.udemy.com/course/excel-practice-certification-exams,https://www.udemy.com/course/excel-practice-certification-exams/learn,https://img-c.udemycdn.com/course/240x135/5615252_c06b_3.jpg,ZDMjayUuQPer26i8jQZitQ,
525156,SQL Advanced,Lead yourself to enhance your SQL skills and transform into Senior SQL Developer. Learn SQL by doing with me.,EXPERT,en-US,4.507750988006592,1528,15385,False,False,Amarnath Reddy,82,0,,2018-12-25,https://www.udemy.com/course/advanced-sql-tutorial,https://www.udemy.com/course/advanced-sql-tutorial/learn,https://img-c.udemycdn.com/course/240x135/525156_62b1_3.jpg,dWVp55NSR_yfMOue7DAL8A,
5313238,The SQL Primer Masterclass 2025,"Become SQL Master with just ONE course. Learn BigQuery, Window functions, CTE, Joins,Nested structures & many more!",ALL_LEVELS,en-US,4.6729512214660645,88,30667,False,False,Rahul Prasad,159,0,,2025-01-14,https://www.udemy.com/course/the-sql-primer-masterclass,https://www.udemy.com/course/the-sql-primer-masterclass/learn,https://img-c.udemycdn.com/course/240x135/5313238_34bc_4.jpg,t2EhhdBaT-GrywoPpIbzEw,
149880,Learn SQL Queries,"Learn about SQL queries quickly. Get up to speed with SELECT, FROM, WHERE, ORDER BY. BONUS: Stored Procedures!",BEGINNER,en-US,4.343969821929932,872,15846,False,False,Dave Merton,67,0,,2017-12-31,https://www.udemy.com/course/sql-server-fast-track-intro-to-queries,https://www.udemy.com/course/sql-server-fast-track-intro-to-queries/learn,https://img-c.udemycdn.com/course/240x135/149880_b894_2.jpg,CU1Je1pqQT2PZuAojdiVig,
2220628,Oracle Application Framework (OAF) & Workflow Bonus Sessions,Practical Approach to learn Oracle Application Framework OAF For E-Business Suite R12.1.3,ALL_LEVELS,en-US,4.58853816986084,432,82079,False,False,Sreeram ERPTech,48,0,Highest Rated|Good for Beginners|Good for Beginners,2021-08-04,https://www.udemy.com/course/oaf-foundation,https://www.udemy.com/course/oaf-foundation/learn,https://img-c.udemycdn.com/course/240x135/2220628_b342_3.jpg,vnFc4nHbRTGikI6yUGZaxw,
2118744,Linux for Absolute Beginners,Learn about Linux Operating System and Command Line,BEGINNER,en-US,4.4497294425964355,67,30822,False,False,Vipin Gupta,55,0,,2026-01-01,https://www.udemy.com/course/linux-essentials,https://www.udemy.com/course/linux-essentials/learn,https://img-c.udemycdn.com/course/240x135/2118744_3be9_7.jpg,CddIUm4VQ3-DJe_FluPyyA,
6866521,The Complete Microsoft Excel Course: Master All Levels,"Learn Excel from beginner to expert — master formulas, functions, data analysis, and dashboards step by step.",ALL_LEVELS,en-US,4.333152770996094,24,13194,False,False,Logic Labs,36,0,,2026-01-02,https://www.udemy.com/course/the-complete-microsoft-excel-course-master-all-levels,https://www.udemy.com/course/the-complete-microsoft-excel-course-master-all-levels/learn,https://img-c.udemycdn.com/course/240x135/6866521_1fb1.jpg,pp2L6dKXQaK35u397I5gOw,
4330946,Android Automation by Python - EASY dive in,"Did you ever think that you can create an AUTOMATED BOT so easily? **Don't miss the course, LEARN 2 EARN",ALL_LEVELS,en-US,4.408209323883057,24,5322,False,False,Nima Karimi,25,0,,2025-01-18,https://www.udemy.com/course/android-automation-by-python-easy-dive-in,https://www.udemy.com/course/android-automation-by-python-easy-dive-in/learn,https://img-c.udemycdn.com/course/240x135/4330946_05fd_4.jpg,JBq11uJFQW-XcRoDT6MM3w,
1287612,Practical Software Testing 2025-Manual+JIRA+API+DB+Selenium,Practical Manual Testing | Bug Reporting and Task Management with JIRA | Database Testing | Selenium with Python,INTERMEDIATE,en-US,4.314593315124512,2178,350119,False,False,Testing World Infotech|Testing World,364,8,Bestseller|Bestseller,2025-01-10,https://www.udemy.com/course/selenium-cucumber-integration,https://www.udemy.com/course/selenium-cucumber-integration/learn,https://img-c.udemycdn.com/course/240x135/1287612_0451_6.jpg,k3z9capSS_SuDLjpNqFXjg,
3208845,MySQL creating and managing relational databases,A flash course on managing and processing data in relational databases using MySQL with many exercises,BEGINNER,en-US,4.689913749694824,124,19880,False,False,Krzysztof Raczynski,76,0,,2022-01-10,https://www.udemy.com/course/mysql-creating-and-managing-relational-databases,https://www.udemy.com/course/mysql-creating-and-managing-relational-databases/learn,https://img-c.udemycdn.com/course/240x135/3208845_fb21_2.jpg,R-jzqvKeRcCYBmgs8E7g_w,
6995553,Linux Command Line Bootcamp,Bootstrap your Linux journey with a fast-track course on Linux Command Line and Fundamental System Administration,ALL_LEVELS,en-US,,0,14557,False,False,"Marco Spaziani Brunella, PhD",28,0,New,2026-01-07,https://www.udemy.com/course/linux-command-line-bootcamp-x,https://www.udemy.com/course/linux-command-line-bootcamp-x/learn,https://img-c.udemycdn.com/course/240x135/6995553_ccae.jpg,hrQjeJVGReC9fYV0hCgQmQ,
1286908,The Complete React Developer Course (w/ Hooks and Redux),"Learn how to build and launch React web applications using React, Redux, Webpack, React-Router, and more!",BEGINNER,en-US,4.223352909088135,23642,141115,False,False,Andrew Mead,200,0,,2020-10-26,https://www.udemy.com/course/react-2nd-edition,https://www.udemy.com/course/react-2nd-edition/learn,https://img-c.udemycdn.com/course/240x135/1286908_1773_6.jpg,UWOr8A2eRai-GIHqQQkzfQ,
5275578,German Language Intensive Course B1 Intermediate,Complete B1 level * Native German teacher * Spoken German * English text * Personal certification,INTERMEDIATE,en-US,4.122922420501709,180,26674,False,False,Esther Hartwig - Deutsch mit Esther,107,64,,2025-03-29,https://www.udemy.com/course/german-language-intensive-course-b1-intermediate,https://www.udemy.com/course/german-language-intensive-course-b1-intermediate/learn,https://img-c.udemycdn.com/course/240x135/5275578_a150_4.jpg,KTApSTn8QL-a75bccxJaSg,
1576856,PHP for Beginners,Build a Content Management System from Scratch with PHP and MySQL,BEGINNER,en-GB,4.535538673400879,4131,51140,False,False,Tim Buchalka's Learn Programming Academy|Dave Hollingworth,203,0,Good for Beginners,2025-04-01,https://www.udemy.com/course/php-for-beginners-,https://www.udemy.com/course/php-for-beginners-/learn,https://img-c.udemycdn.com/course/240x135/1576856_1e49_2.jpg,NQeOW9VbQi2jdhor3RkvNw,
2066449,Apache Hive Interview Question and Answer (100+ FAQ),"Apache Hive Interview Question -Programming, Scenario-Based, Fundamentals, Performance Tuning based Question and Answer",INTERMEDIATE,en-US,3.558708906173706,31,35042,False,False,Bigdata Engineer,148,0,,2026-02-06,https://www.udemy.com/course/apache-hive-interview-question-and-answer-100-faq,https://www.udemy.com/course/apache-hive-interview-question-and-answer-100-faq/learn,https://img-c.udemycdn.com/course/240x135/2066449_b86e_2.jpg,CdsikP3sRKeRnk3ooOgTbw,
6867819,"Microsoft Excel: Master Formulas, Functions, and Data Tools","Learn Excel from the ground up — master formulas, functions, charts, and data analysis tools for real world success.",ALL_LEVELS,en-US,4.508066654205322,10,9292,False,False,Logic Labs,24,0,,2025-10-15,https://www.udemy.com/course/microsoft-excel-master-formulas-functions-and-data-tools,https://www.udemy.com/course/microsoft-excel-master-formulas-functions-and-data-tools/learn,https://img-c.udemycdn.com/course/240x135/6867819_6d2d.jpg,Ob54TX6PRGek3OMsDnfv-w,
